,id,name,type,capital,population,citizens,nr_quartiers,quartiers,net_production_burg,area_requirements_burg
142,143,Munswegen,Generic,0,13490,"{'Farmer': 10792, 'Fisherman': 674, 'Hunter': 674, 'Craftsman': 674, 'Tradesman': 674, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",13,"{'Farmer': 13, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 13.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 13490, 'Farmland_to_Feed_Burg_ha_Max': 26980, 'Urban_Area_Burg_ha_Min': 34, 'Urban_Area_Burg_ha_Max': 67}"
143,144,Pabad,Hunting,0,1738,"{'Farmer': 1264, 'Fisherman': 79, 'Hunter': 237, 'Craftsman': 79, 'Tradesman': 79, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1738, 'Farmland_to_Feed_Burg_ha_Max': 3476, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 9}"
144,145,Arkepeqan,Generic,0,7233,"{'Farmer': 5032, 'Fisherman': 314, 'Hunter': 314, 'Craftsman': 629, 'Tradesman': 314, 'Churchman': 0, 'Clerk': 0, 'Soldier': 629}",6,"{'Farmer': 6, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 6.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 7233, 'Farmland_to_Feed_Burg_ha_Max': 14466, 'Urban_Area_Burg_ha_Min': 18, 'Urban_Area_Burg_ha_Max': 36}"
145,146,Glerialas,Naval,0,19357,"{'Farmer': 9678, 'Fisherman': 5646, 'Hunter': 807, 'Craftsman': 807, 'Tradesman': 2420, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",24,"{'Farmer': 12, 'Fisherman': 7, 'Hunter': 1, 'Craftsman': 1, 'Tradesman': 3, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 22.5, 'Net_Gold': 5.25}","{'Farmland_to_Feed_Burg_ha_Min': 19357, 'Farmland_to_Feed_Burg_ha_Max': 38714, 'Urban_Area_Burg_ha_Min': 48, 'Urban_Area_Burg_ha_Max': 97}"
146,147,Armir,Generic,0,21706,"{'Farmer': 15100, 'Fisherman': 944, 'Hunter': 944, 'Craftsman': 1887, 'Tradesman': 944, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1887}",25,"{'Farmer': 18, 'Fisherman': 1, 'Hunter': 1, 'Craftsman': 2, 'Tradesman': 1, 'Churchman': 0, 'Clerk': 0, 'Soldier': 2}","{'Net_Food': 15.5, 'Net_Gold': 1.0}","{'Farmland_to_Feed_Burg_ha_Min': 21706, 'Farmland_to_Feed_Burg_ha_Max': 43412, 'Urban_Area_Burg_ha_Min': 54, 'Urban_Area_Burg_ha_Max': 109}"
147,148,Cornobocob,Hunting,0,1675,"{'Farmer': 1218, 'Fisherman': 76, 'Hunter': 228, 'Craftsman': 76, 'Tradesman': 76, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1675, 'Farmland_to_Feed_Burg_ha_Max': 3350, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 8}"
148,149,Deleos,Generic,0,7985,"{'Farmer': 6388, 'Fisherman': 399, 'Hunter': 399, 'Craftsman': 399, 'Tradesman': 399, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",7,"{'Farmer': 7, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 7.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 7985, 'Farmland_to_Feed_Burg_ha_Max': 15970, 'Urban_Area_Burg_ha_Min': 20, 'Urban_Area_Burg_ha_Max': 40}"
149,150,Gordistakhr,Highland,0,2534,"{'Farmer': 1971, 'Fisherman': 141, 'Hunter': 141, 'Craftsman': 141, 'Tradesman': 141, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",2,"{'Farmer': 2, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 2.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 2534, 'Farmland_to_Feed_Burg_ha_Max': 5068, 'Urban_Area_Burg_ha_Min': 6, 'Urban_Area_Burg_ha_Max': 13}"
150,151,Rudeshk,Hunting,0,1880,"{'Farmer': 1367, 'Fisherman': 85, 'Hunter': 256, 'Craftsman': 85, 'Tradesman': 85, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1880, 'Farmland_to_Feed_Burg_ha_Max': 3760, 'Urban_Area_Burg_ha_Min': 5, 'Urban_Area_Burg_ha_Max': 9}"
151,152,Grenburg,Hunting,0,1369,"{'Farmer': 996, 'Fisherman': 62, 'Hunter': 187, 'Craftsman': 62, 'Tradesman': 62, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1369, 'Farmland_to_Feed_Burg_ha_Max': 2738, 'Urban_Area_Burg_ha_Min': 3, 'Urban_Area_Burg_ha_Max': 7}"
152,153,Tunaleoy,Naval,0,40920,"{'Farmer': 18187, 'Fisherman': 10609, 'Hunter': 1516, 'Craftsman': 3031, 'Tradesman': 4547, 'Churchman': 0, 'Clerk': 0, 'Soldier': 3031}",47,"{'Farmer': 22, 'Fisherman': 13, 'Hunter': 1, 'Craftsman': 3, 'Tradesman': 5, 'Churchman': 0, 'Clerk': 0, 'Soldier': 3}","{'Net_Food': 37.5, 'Net_Gold': 6.75}","{'Farmland_to_Feed_Burg_ha_Min': 40920, 'Farmland_to_Feed_Burg_ha_Max': 81840, 'Urban_Area_Burg_ha_Min': 102, 'Urban_Area_Burg_ha_Max': 205}"
153,154,Stympia,Generic,0,8963,"{'Farmer': 7170, 'Fisherman': 448, 'Hunter': 448, 'Craftsman': 448, 'Tradesman': 448, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",8,"{'Farmer': 8, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 8.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 8963, 'Farmland_to_Feed_Burg_ha_Max': 17926, 'Urban_Area_Burg_ha_Min': 22, 'Urban_Area_Burg_ha_Max': 45}"
154,155,Pavesi,Generic,0,10844,"{'Farmer': 8675, 'Fisherman': 542, 'Hunter': 542, 'Craftsman': 542, 'Tradesman': 542, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",10,"{'Farmer': 10, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 10.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 10844, 'Farmland_to_Feed_Burg_ha_Max': 21688, 'Urban_Area_Burg_ha_Min': 27, 'Urban_Area_Burg_ha_Max': 54}"
155,156,Karlsbachin,Hunting,0,2053,"{'Farmer': 1493, 'Fisherman': 93, 'Hunter': 280, 'Craftsman': 93, 'Tradesman': 93, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 2053, 'Farmland_to_Feed_Burg_ha_Max': 4106, 'Urban_Area_Burg_ha_Min': 5, 'Urban_Area_Burg_ha_Max': 10}"
156,157,Stenaunau,Hunting,0,2201,"{'Farmer': 1601, 'Fisherman': 100, 'Hunter': 300, 'Craftsman': 100, 'Tradesman': 100, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",2,"{'Farmer': 2, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 2.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 2201, 'Farmland_to_Feed_Burg_ha_Max': 4402, 'Urban_Area_Burg_ha_Min': 6, 'Urban_Area_Burg_ha_Max': 11}"
157,158,Pulbarea,Hunting,0,1976,"{'Farmer': 1437, 'Fisherman': 90, 'Hunter': 269, 'Craftsman': 90, 'Tradesman': 90, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1976, 'Farmland_to_Feed_Burg_ha_Max': 3952, 'Urban_Area_Burg_ha_Min': 5, 'Urban_Area_Burg_ha_Max': 10}"
158,159,Eukeia,Hunting,0,5828,"{'Farmer': 4239, 'Fisherman': 265, 'Hunter': 795, 'Craftsman': 265, 'Tradesman': 265, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",5,"{'Farmer': 5, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 5.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 5828, 'Farmland_to_Feed_Burg_ha_Max': 11656, 'Urban_Area_Burg_ha_Min': 15, 'Urban_Area_Burg_ha_Max': 29}"
159,160,Cleosia,Hunting,0,1564,"{'Farmer': 1137, 'Fisherman': 71, 'Hunter': 213, 'Craftsman': 71, 'Tradesman': 71, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1564, 'Farmland_to_Feed_Burg_ha_Max': 3128, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 8}"
160,161,Glattnau,Generic,0,11043,"{'Farmer': 8834, 'Fisherman': 552, 'Hunter': 552, 'Craftsman': 552, 'Tradesman': 552, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",11,"{'Farmer': 11, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 11.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 11043, 'Farmland_to_Feed_Burg_ha_Max': 22086, 'Urban_Area_Burg_ha_Min': 28, 'Urban_Area_Burg_ha_Max': 55}"
161,162,Qahteh,Hunting,0,2292,"{'Farmer': 1667, 'Fisherman': 104, 'Hunter': 313, 'Craftsman': 104, 'Tradesman': 104, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",2,"{'Farmer': 2, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 2.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 2292, 'Farmland_to_Feed_Burg_ha_Max': 4584, 'Urban_Area_Burg_ha_Min': 6, 'Urban_Area_Burg_ha_Max': 11}"
162,163,Segenhardt,Hunting,0,999,"{'Farmer': 639, 'Fisherman': 40, 'Hunter': 120, 'Craftsman': 80, 'Tradesman': 40, 'Churchman': 0, 'Clerk': 0, 'Soldier': 80}",0,"{'Farmer': 0, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 0.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 999, 'Farmland_to_Feed_Burg_ha_Max': 1998, 'Urban_Area_Burg_ha_Min': 2, 'Urban_Area_Burg_ha_Max': 5}"
163,164,Sixustarau,Naval,0,3744,"{'Farmer': 1872, 'Fisherman': 1092, 'Hunter': 156, 'Craftsman': 156, 'Tradesman': 468, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 2, 'Fisherman': 1, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 4.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 3744, 'Farmland_to_Feed_Burg_ha_Max': 7488, 'Urban_Area_Burg_ha_Min': 9, 'Urban_Area_Burg_ha_Max': 19}"
164,165,Abewed,Hunting,0,3987,"{'Farmer': 2900, 'Fisherman': 181, 'Hunter': 544, 'Craftsman': 181, 'Tradesman': 181, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 3, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 3.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 3987, 'Farmland_to_Feed_Burg_ha_Max': 7974, 'Urban_Area_Burg_ha_Min': 10, 'Urban_Area_Burg_ha_Max': 20}"
165,166,Pithe,Hunting,0,1645,"{'Farmer': 1196, 'Fisherman': 75, 'Hunter': 224, 'Craftsman': 75, 'Tradesman': 75, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1645, 'Farmland_to_Feed_Burg_ha_Max': 3290, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 8}"
166,167,Pyvindapa,Hunting,0,1756,"{'Farmer': 1277, 'Fisherman': 80, 'Hunter': 239, 'Craftsman': 80, 'Tradesman': 80, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1756, 'Farmland_to_Feed_Burg_ha_Max': 3512, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 9}"
167,168,Jiraz,Generic,0,11228,"{'Farmer': 8982, 'Fisherman': 561, 'Hunter': 561, 'Craftsman': 561, 'Tradesman': 561, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",11,"{'Farmer': 11, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 11.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 11228, 'Farmland_to_Feed_Burg_ha_Max': 22456, 'Urban_Area_Burg_ha_Min': 28, 'Urban_Area_Burg_ha_Max': 56}"
168,169,Arin,Highland,0,1436,"{'Farmer': 1117, 'Fisherman': 80, 'Hunter': 80, 'Craftsman': 80, 'Tradesman': 80, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1436, 'Farmland_to_Feed_Burg_ha_Max': 2872, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 7}"
169,170,Nogesihi,Generic,0,10868,"{'Farmer': 8694, 'Fisherman': 543, 'Hunter': 543, 'Craftsman': 543, 'Tradesman': 543, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",10,"{'Farmer': 10, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 10.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 10868, 'Farmland_to_Feed_Burg_ha_Max': 21736, 'Urban_Area_Burg_ha_Min': 27, 'Urban_Area_Burg_ha_Max': 54}"
170,171,Bemudezavar,Hunting,0,4282,"{'Farmer': 3114, 'Fisherman': 195, 'Hunter': 584, 'Craftsman': 195, 'Tradesman': 195, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 3, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 3.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 4282, 'Farmland_to_Feed_Burg_ha_Max': 8564, 'Urban_Area_Burg_ha_Min': 11, 'Urban_Area_Burg_ha_Max': 21}"
171,172,Supinorum,Generic,0,17748,"{'Farmer': 12346, 'Fisherman': 772, 'Hunter': 772, 'Craftsman': 1543, 'Tradesman': 772, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1543}",17,"{'Farmer': 15, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 1, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1}","{'Net_Food': 13.0, 'Net_Gold': -0.25}","{'Farmland_to_Feed_Burg_ha_Min': 17748, 'Farmland_to_Feed_Burg_ha_Max': 35496, 'Urban_Area_Burg_ha_Min': 44, 'Urban_Area_Burg_ha_Max': 89}"
172,173,Tampaavaki,Hunting,0,1714,"{'Farmer': 1247, 'Fisherman': 78, 'Hunter': 234, 'Craftsman': 78, 'Tradesman': 78, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1714, 'Farmland_to_Feed_Burg_ha_Max': 3428, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 9}"
173,174,Duzey-Shahr,Hunting,0,1669,"{'Farmer': 1214, 'Fisherman': 76, 'Hunter': 228, 'Craftsman': 76, 'Tradesman': 76, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1669, 'Farmland_to_Feed_Burg_ha_Max': 3338, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 8}"
174,175,Schutwan,Generic,0,15647,"{'Farmer': 10885, 'Fisherman': 680, 'Hunter': 680, 'Craftsman': 1361, 'Tradesman': 680, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1361}",15,"{'Farmer': 13, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 1, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1}","{'Net_Food': 11.0, 'Net_Gold': -0.25}","{'Farmland_to_Feed_Burg_ha_Min': 15647, 'Farmland_to_Feed_Burg_ha_Max': 31294, 'Urban_Area_Burg_ha_Min': 39, 'Urban_Area_Burg_ha_Max': 78}"
175,176,Clauturorum,Generic,0,7262,"{'Farmer': 5052, 'Fisherman': 316, 'Hunter': 316, 'Craftsman': 631, 'Tradesman': 316, 'Churchman': 0, 'Clerk': 0, 'Soldier': 631}",6,"{'Farmer': 6, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 6.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 7262, 'Farmland_to_Feed_Burg_ha_Max': 14524, 'Urban_Area_Burg_ha_Min': 18, 'Urban_Area_Burg_ha_Max': 36}"
176,177,Syrve,Hunting,0,3763,"{'Farmer': 2737, 'Fisherman': 171, 'Hunter': 513, 'Craftsman': 171, 'Tradesman': 171, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 3, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 3.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 3763, 'Farmland_to_Feed_Burg_ha_Max': 7526, 'Urban_Area_Burg_ha_Min': 9, 'Urban_Area_Burg_ha_Max': 19}"
177,178,Trelolita,Generic,0,7808,"{'Farmer': 6246, 'Fisherman': 390, 'Hunter': 390, 'Craftsman': 390, 'Tradesman': 390, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",7,"{'Farmer': 7, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 7.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 7808, 'Farmland_to_Feed_Burg_ha_Max': 15616, 'Urban_Area_Burg_ha_Min': 20, 'Urban_Area_Burg_ha_Max': 39}"
178,179,Apinium,Naval,0,9990,"{'Farmer': 4995, 'Fisherman': 2914, 'Hunter': 416, 'Craftsman': 416, 'Tradesman': 1249, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",10,"{'Farmer': 6, 'Fisherman': 3, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 1, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 11.0, 'Net_Gold': 1.5}","{'Farmland_to_Feed_Burg_ha_Min': 9990, 'Farmland_to_Feed_Burg_ha_Max': 19980, 'Urban_Area_Burg_ha_Min': 25, 'Urban_Area_Burg_ha_Max': 50}"
179,180,Shabas,Hunting,0,3542,"{'Farmer': 2576, 'Fisherman': 161, 'Hunter': 483, 'Craftsman': 161, 'Tradesman': 161, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 3, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 3.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 3542, 'Farmland_to_Feed_Burg_ha_Max': 7084, 'Urban_Area_Burg_ha_Min': 9, 'Urban_Area_Burg_ha_Max': 18}"
180,181,Kenos,Generic,0,10755,"{'Farmer': 8604, 'Fisherman': 538, 'Hunter': 538, 'Craftsman': 538, 'Tradesman': 538, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",10,"{'Farmer': 10, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 10.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 10755, 'Farmland_to_Feed_Burg_ha_Max': 21510, 'Urban_Area_Burg_ha_Min': 27, 'Urban_Area_Burg_ha_Max': 54}"
181,182,Halerirazhi,Hunting,0,4606,"{'Farmer': 3350, 'Fisherman': 209, 'Hunter': 628, 'Craftsman': 209, 'Tradesman': 209, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",4,"{'Farmer': 4, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 4.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 4606, 'Farmland_to_Feed_Burg_ha_Max': 9212, 'Urban_Area_Burg_ha_Min': 12, 'Urban_Area_Burg_ha_Max': 23}"
182,183,Gotnausern,Hunting,0,4042,"{'Farmer': 2940, 'Fisherman': 184, 'Hunter': 551, 'Craftsman': 184, 'Tradesman': 184, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 3, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 3.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 4042, 'Farmland_to_Feed_Burg_ha_Max': 8084, 'Urban_Area_Burg_ha_Min': 10, 'Urban_Area_Burg_ha_Max': 20}"
183,184,Donenterbach,Generic,0,9485,"{'Farmer': 7588, 'Fisherman': 474, 'Hunter': 474, 'Craftsman': 474, 'Tradesman': 474, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",9,"{'Farmer': 9, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 9.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 9485, 'Farmland_to_Feed_Burg_ha_Max': 18970, 'Urban_Area_Burg_ha_Min': 24, 'Urban_Area_Burg_ha_Max': 47}"
184,185,Unbachal,Hunting,0,1087,"{'Farmer': 791, 'Fisherman': 49, 'Hunter': 148, 'Craftsman': 49, 'Tradesman': 49, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",0,"{'Farmer': 0, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 0.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1087, 'Farmland_to_Feed_Burg_ha_Max': 2174, 'Urban_Area_Burg_ha_Min': 3, 'Urban_Area_Burg_ha_Max': 5}"
